120,15128,160867,-8.00,28.00,-992.00,169.00,82.00,-85.00
120,15301,161038,-12.00,28.00,-992.00,167.00,77.00,-88.00
120,15472,161211,-8.00,32.00,-992.00,169.00,79.00,-85.00
120,15645,161382,-12.00,24.00,-984.00,171.00,77.00,-85.00
119,15816,161554,-4.00,28.00,-996.00,172.00,80.00,-87.00
119,15987,161726,-4.00,20.00,-988.00,169.00,80.00,-87.00
121,16160,161897,-12.00,28.00,-996.00,171.00,79.00,-85.00
119,16331,162070,-4.00,24.00,-992.00,167.00,80.00,-86.00
119,16504,162241,-12.00,28.00,-988.00,169.00,79.00,-84.00
120,16675,162414,-8.00,28.00,-992.00,171.00,80.00,-84.00
120,16847,162585,-8.00,32.00,-988.00,169.00,82.00,-86.00
118,17019,162757,-8.00,28.00,-1000.00,168.00,78.00,-85.00
119,17190,162929,-4.00,28.00,-984.00,168.00,80.00,-84.00
118,17362,163101,-8.00,24.00,-988.00,168.00,80.00,-84.00
119,17533,163272,-8.00,28.00,-996.00,170.00,79.00,-84.00
119,17708,163444,-12.00,24.00,-1000.00,171.00,81.00,-85.00
119,17880,163617,-12.00,16.00,-984.00,167.00,79.00,-87.00
118,18051,163790,-4.00,24.00,-988.00,168.00,77.00,-82.00
119,18223,163961,-8.00,28.00,-992.00,171.00,79.00,-84.00
120,18395,164133,-12.00,24.00,-992.00,170.00,81.00,-83.00
119,18567,164305,-4.00,24.00,-992.00,169.00,81.00,-83.00
119,18738,164477,-8.00,24.00,-992.00,166.00,82.00,-87.00
119,18910,164648,-12.00,24.00,-992.00,167.00,80.00,-88.00
119,19082,164822,-8.00,24.00,-992.00,170.00,81.00,-83.00
119,19254,164993,-12.00,24.00,-988.00,169.00,80.00,-88.00
120,19427,165166,-16.00,28.00,-992.00,169.00,77.00,-82.00
118,19599,165338,-16.00,28.00,-996.00,171.00,81.00,-85.00
118,19771,165510,-4.00,24.00,-988.00,168.00,77.00,-84.00
118,19943,165682,-12.00,28.00,-992.00,169.00,80.00,-85.00
120,20114,165854,-8.00,24.00,-996.00,168.00,81.00,-86.00
119,20287,166026,-12.00,20.00,-992.00,170.00,77.00,-87.00
118,20459,166198,-12.00,32.00,-988.00,168.00,80.00,-86.00
119,20631,166371,-8.00,28.00,-988.00,168.00,80.00,-86.00
118,20802,166542,-4.00,28.00,-992.00,169.00,80.00,-84.00
119,20973,166714,-8.00,28.00,-996.00,168.00,78.00,-85.00
119,21145,166885,-4.00,24.00,-988.00,169.00,81.00,-86.00
119,21316,167057,-4.00,24.00,-992.00,169.00,78.00,-83.00
119,21489,167228,-12.00,28.00,-988.00,170.00,80.00,-86.00
120,43171,188915,-396.00,-972.00,-20.00,139.00,-27.00,-139.00
120,43348,189092,-408.00,-972.00,-12.00,136.00,-27.00,-140.00
120,43525,189268,-408.00,-972.00,-12.00,139.00,-26.00,-138.00
119,43700,189446,-400.00,-968.00,0.00,142.00,-27.00,-140.00
120,43874,189621,-404.00,-976.00,0.00,140.00,-27.00,-141.00
121,44049,189795,-408.00,-972.00,-8.00,139.00,-27.00,-142.00
121,44224,189971,-404.00,-976.00,0.00,144.00,-28.00,-140.00
120,44398,190145,-400.00,-976.00,4.00,139.00,-29.00,-139.00
120,44575,190320,-400.00,-976.00,-12.00,143.00,-25.00,-140.00
121,44749,190496,-400.00,-972.00,8.00,140.00,-28.00,-138.00
121,44924,190671,-400.00,-972.00,4.00,137.00,-28.00,-140.00
