-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0
-76.009139233,-71.3607282945,-68.2879272756,-60.0404802818,-59.2516760408,-51.0878517909,-49.0940742659,-40.0735664883,-37.5091494064,-30.0968717808,-25.9400568119,-23.8008325337,-18.4862184086,-10.7338540989,-7.13899178746,-0.222576006849,2.22745839557,6.5266487616
-76.2770810133,-73.7593598299,-69.4536529891,-61.4456655432,-58.2135648886,-52.0974300942,-48.1429905041,-43.8052144907,-38.6719714394,-30.6705212058,-26.0273220435,-24.5693026391,-19.0097294861,-12.498046726,-8.55755691214,-0.111288003425,2.99026985903, 
-76.4522238789,-72.5767501275,-68.8128582335,-61.6403244447,-58.2199041883,-52.3696197722,-47.2461131275,-41.2367770578,-36.4758265632,-31.6856648596,-28.7870503259,-24.63238382, , ,-9.68324847937,-1.77775325551,3.33489084374, 
 ,-71.5968841157,-68.3461359372,-64.5406384468,-58.0677579146,-53.0695994894, , , ,-31.0389974348,-28.8425242354,-24.7903385878, , , ,-1.44288078039,2.61219256662, 
 , ,-67.6290431076,-64.7467923906,-57.1098458316,-54.760672251, , , ,-31.1359632252,-28.564217702, , , , ,-1.42439241172,0.450131530772, 
 , ,-66.4001231844,-63.4557926218, ,-54.7623083414, , , ,-30.9833741272,-28.3302885622, , , , ,-0.680855409495,0.67201966075, 
 , ,-66.4165668744,-63.5295492239, , , , , ,-30.9847983442,-28.9718283101, , , , ,-1.45659722392,0.336009830375, 
 , , ,-62.9081302393, , , , , ,-30.6275450887,-29.613368058, , , , ,-1.36700810516,0.300435989946, 
 , , ,-62.4429720504, , , , , ,-32.7533763485,-29.4167814664, , , , , ,4.37675138767, 
 , , ,-60.9758099865, , , , , ,-32.9320020011,-27.7710412688, , , , , ,2.18837569384, 
 , , , , , , , , ,-32.9396174818,-26.5322230261, , , , , ,4.59103246634, 
 , , , , , , , , ,-32.3825904798, , , , , , ,3.4073816907, 
 , , , , , , , , ,-32.0135059365, , , , , , ,3.83150259085, 
 , , , , , , , , , , , , , , , ,3.70910511057, 
 , , , , , , , , , , , , , , , ,3.68741180949, 
 , , , , , , , , , , , , , , , ,3.45200851097, 
 , , , , , , , , , , , , , , , ,3.08517128023, 
 , , , , , , , , , , , , , , , ,2.75522479689, 
 , , , , , , , , , , , , , , , ,2.65071664657, 
 , , , , , , , , , , , , , , , ,2.69605925095, 
 , , , , , , , , , , , , , , , ,2.77440998869, 
 , , , , , , , , , , , , , , , ,2.60042488982, 
 , , , , , , , , , , , , , , , ,2.48663055931, 
 , , , , , , , , , , , , , , , ,2.30901409079, 
 , , , , , , , , , , , , , , , ,2.25762026121, 
 , , , , , , , , , , , , , , , ,0.221827419475, 
